"Khu vuc","Loai vang","Gia mua","Gia ban","timestamp","Trang thai"
"Đà Nẵng","SJC","150.000","152.000","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","PNJ","148.500","151.500","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","SJC","150.000","152.000","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","PNJ","148.500","151.500","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","SJC","150.000","152.000","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","PNJ","148.500","151.500","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","SJC","150.000","152.000","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","Nhẫn Trơn PNJ 999.9","148.500","151.500","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","Vàng Kim Bảo 999.9","148.500","151.500","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","Vàng Phúc Lộc Tài 999.9","148.500","151.500","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","Vàng nữ trang 999.9","148.400","150.900","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","Vàng nữ trang 999","148.250","150.750","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","Vàng nữ trang 9920","147.290","149.790","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","Vàng nữ trang 99","146.990","149.490","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","Vàng 916 (22K)","135.820","138.320","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","Vàng 750 (18K)","105.830","113.330","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","Vàng 680 (16.3K)","95.260","102.760","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","Vàng 650 (15.6K)","90.740","98.240","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","Vàng 610 (14.6K)","84.700","92.200","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","Vàng 585 (14K)","80.930","88.430","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","Vàng 416 (10K)","55.420","62.920","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","Vàng 375 (9K)","49.240","56.740","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","Vàng 333 (8K)","42.900","50.400","2025-11-12T04:17:43.960293","OK"
"Đà Nẵng","SJC Lẻ","150.000","152.000","2025-11-12T04:17:45.961879100","OK"
"Đà Nẵng","AVPL","150.000","152.000","2025-11-12T04:17:45.961879100","OK"
"Đà Nẵng","Nhẫn tròn 999 Hưng Thịnh Vượng","148.500","151.500","2025-11-12T04:17:45.961879100","OK"
"Đà Nẵng","Nữ trang 99.99","148.300","151.300","2025-11-12T04:17:45.961879100","OK"
"Đà Nẵng","Nữ trang 99.9","148.100","151.100","2025-11-12T04:17:45.961879100","OK"
"Đà Nẵng","Nữ trang 99","147.400","150.850","2025-11-12T04:17:45.961879100","OK"
"Đà Nẵng","SJC Lẻ","150.000","152.000","2025-11-12T04:17:45.961879100","OK"
"Đà Nẵng","AVPL","150.000","152.000","2025-11-12T04:17:45.961879100","OK"
"Đà Nẵng","Nhẫn tròn 999 Hưng Thịnh Vượng","148.500","151.500","2025-11-12T04:17:45.961879100","OK"
"Đà Nẵng","Nữ trang 99.99","148.300","151.300","2025-11-12T04:17:45.961879100","OK"
"Đà Nẵng","Nữ trang 99.9","148.100","151.100","2025-11-12T04:17:45.961879100","OK"
"Đà Nẵng","Nữ trang 99","147.400","150.850","2025-11-12T04:17:45.961879100","OK"
"Đà Nẵng","SJC Lẻ","150.000","152.000","2025-11-12T04:17:45.961879100","OK"
"Đà Nẵng","AVPL","150.000","152.000","2025-11-12T04:17:45.961879100","OK"
"Đà Nẵng","Nhẫn tròn 999 Hưng Thịnh Vượng","148.500","151.500","2025-11-12T04:17:45.961879100","OK"
"Đà Nẵng","Nữ trang 99.99","148.300","151.300","2025-11-12T04:17:45.961879100","OK"
"Đà Nẵng","Nữ trang 99.9","148.100","151.100","2025-11-12T04:17:45.961879100","OK"
"Đà Nẵng","Nữ trang 99","147.400","150.850","2025-11-12T04:17:45.961879100","OK"
"Miền Tây","PNJ","148.500","151.500","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","SJC","150.000","152.000","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","PNJ","148.500","151.500","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","SJC","150.000","152.000","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","PNJ","148.500","151.500","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","SJC","150.000","152.000","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","PNJ","148.500","151.500","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","SJC","150.000","152.000","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","PNJ","148.500","151.500","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","SJC","150.000","152.000","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","PNJ","148.500","151.500","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","SJC","150.000","152.000","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","Nhẫn Trơn PNJ 999.9","148.500","151.500","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","Vàng Kim Bảo 999.9","148.500","151.500","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","Vàng Phúc Lộc Tài 999.9","148.500","151.500","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","Vàng nữ trang 999.9","148.400","150.900","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","Vàng nữ trang 999","148.250","150.750","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","Vàng nữ trang 9920","147.290","149.790","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","Vàng nữ trang 99","146.990","149.490","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","Vàng 916 (22K)","135.820","138.320","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","Vàng 750 (18K)","105.830","113.330","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","Vàng 680 (16.3K)","95.260","102.760","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","Vàng 650 (15.6K)","90.740","98.240","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","Vàng 610 (14.6K)","84.700","92.200","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","Vàng 585 (14K)","80.930","88.430","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","Vàng 416 (10K)","55.420","62.920","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","Vàng 375 (9K)","49.240","56.740","2025-11-12T04:17:47.590392300","OK"
"Miền Tây","Vàng 333 (8K)","42.900","50.400","2025-11-12T04:17:47.590392300","OK"
"Tây Nguyên","PNJ","148.500","151.500","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","SJC","150.000","152.000","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","PNJ","148.500","151.500","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","SJC","150.000","152.000","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","PNJ","148.500","151.500","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","SJC","150.000","152.000","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","PNJ","148.500","151.500","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","SJC","150.000","152.000","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","PNJ","148.500","151.500","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","SJC","150.000","152.000","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","PNJ","148.500","151.500","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","SJC","150.000","152.000","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","Nhẫn Trơn PNJ 999.9","148.500","151.500","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","Vàng Kim Bảo 999.9","148.500","151.500","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","Vàng Phúc Lộc Tài 999.9","148.500","151.500","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","Vàng nữ trang 999.9","148.400","150.900","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","Vàng nữ trang 999","148.250","150.750","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","Vàng nữ trang 9920","147.290","149.790","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","Vàng nữ trang 99","146.990","149.490","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","Vàng 916 (22K)","135.820","138.320","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","Vàng 750 (18K)","105.830","113.330","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","Vàng 680 (16.3K)","95.260","102.760","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","Vàng 650 (15.6K)","90.740","98.240","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","Vàng 610 (14.6K)","84.700","92.200","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","Vàng 585 (14K)","80.930","88.430","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","Vàng 416 (10K)","55.420","62.920","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","Vàng 375 (9K)","49.240","56.740","2025-11-12T04:17:49.578335","OK"
"Tây Nguyên","Vàng 333 (8K)","42.900","50.400","2025-11-12T04:17:49.578335","OK"
"Đông Nam Bộ","PNJ","148.500","151.500","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","SJC","150.000","152.000","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","PNJ","148.500","151.500","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","SJC","150.000","152.000","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","PNJ","148.500","151.500","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","SJC","150.000","152.000","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","PNJ","148.500","151.500","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","SJC","150.000","152.000","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","PNJ","148.500","151.500","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","SJC","150.000","152.000","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","PNJ","148.500","151.500","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","SJC","150.000","152.000","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","Nhẫn Trơn PNJ 999.9","148.500","151.500","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","Vàng Kim Bảo 999.9","148.500","151.500","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","Vàng Phúc Lộc Tài 999.9","148.500","151.500","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","Vàng nữ trang 999.9","148.400","150.900","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","Vàng nữ trang 999","148.250","150.750","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","Vàng nữ trang 9920","147.290","149.790","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","Vàng nữ trang 99","146.990","149.490","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","Vàng 916 (22K)","135.820","138.320","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","Vàng 750 (18K)","105.830","113.330","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","Vàng 680 (16.3K)","95.260","102.760","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","Vàng 650 (15.6K)","90.740","98.240","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","Vàng 610 (14.6K)","84.700","92.200","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","Vàng 585 (14K)","80.930","88.430","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","Vàng 416 (10K)","55.420","62.920","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","Vàng 375 (9K)","49.240","56.740","2025-11-12T04:17:51.878586200","OK"
"Đông Nam Bộ","Vàng 333 (8K)","42.900","50.400","2025-11-12T04:17:51.878586200","OK"
