"Khu vuc","Loai vang","Gia mua","Gia ban","timestamp","Trang thai"
"TP. Hồ Chí Minh","Nhẫn tròn 999 Hưng Thịnh Vượng","146.000","149.000","2025-11-19T01:58:48.692281900","OK"
"TP. Hồ Chí Minh","Nữ trang 99.99","145.000","148.500","2025-11-19T01:58:48.692281900","OK"
"TP. Hồ Chí Minh","Nữ trang 99.9","144.800","148.300","2025-11-19T01:58:48.692281900","OK"
"TP. Hồ Chí Minh","Nữ trang 99","144.100","148.050","2025-11-19T01:58:48.692281900","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Vàng SJC 5 chỉ","147.300","149.320","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ","147.300","149.330","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Vàng nhẫn SJC 99,99% 1 chỉ, 2 chỉ, 5 chỉ","145.300","147.800","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Vàng nhẫn SJC 99,99% 0.5 chỉ, 0.3 chỉ","145.300","147.900","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Nữ trang 99,99%","143.800","146.800","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Nữ trang 99%","140.847","145.347","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Nữ trang 75%","102.761","110.261","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Nữ trang 68%","92.484","99.984","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Nữ trang 61%","82.207","89.707","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Nữ trang 58,3%","78.243","85.743","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Nữ trang 41,7%","53.872","61.372","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:54.273257700","OK"
"Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:54.273257700","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Vàng SJC 5 chỉ","147.300","149.320","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ","147.300","149.330","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Vàng nhẫn SJC 99,99% 1 chỉ, 2 chỉ, 5 chỉ","145.300","147.800","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Vàng nhẫn SJC 99,99% 0.5 chỉ, 0.3 chỉ","145.300","147.900","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Nữ trang 99,99%","143.800","146.800","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Nữ trang 99%","140.847","145.347","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Nữ trang 75%","102.761","110.261","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Nữ trang 68%","92.484","99.984","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Nữ trang 61%","82.207","89.707","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Nữ trang 58,3%","78.243","85.743","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Nữ trang 41,7%","53.872","61.372","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:56.580090600","OK"
"Hạ Long","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:56.580090600","OK"
"Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Vàng SJC 5 chỉ","147.300","149.320","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ","147.300","149.330","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Vàng nhẫn SJC 99,99% 1 chỉ, 2 chỉ, 5 chỉ","145.300","147.800","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Vàng nhẫn SJC 99,99% 0.5 chỉ, 0.3 chỉ","145.300","147.900","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Nữ trang 99,99%","143.800","146.800","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Nữ trang 99%","140.847","145.347","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Nữ trang 75%","102.761","110.261","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Nữ trang 68%","92.484","99.984","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Nữ trang 61%","82.207","89.707","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Nữ trang 58,3%","78.243","85.743","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Nữ trang 41,7%","53.872","61.372","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:58.186004200","OK"
"Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:58:58.186004200","OK"
"Miền Trung","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Vàng SJC 5 chỉ","147.300","149.320","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ","147.300","149.330","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Vàng nhẫn SJC 99,99% 1 chỉ, 2 chỉ, 5 chỉ","145.300","147.800","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Vàng nhẫn SJC 99,99% 0.5 chỉ, 0.3 chỉ","145.300","147.900","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Nữ trang 99,99%","143.800","146.800","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Nữ trang 99%","140.847","145.347","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Nữ trang 75%","102.761","110.261","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Nữ trang 68%","92.484","99.984","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Nữ trang 61%","82.207","89.707","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Nữ trang 58,3%","78.243","85.743","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Nữ trang 41,7%","53.872","61.372","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:00.010750900","OK"
"Miền Trung","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:00.010750900","OK"
"Huế","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:02.509621400","OK"
"Huế","Vàng SJC 5 chỉ","147.300","149.320","2025-11-19T01:59:02.509621400","OK"
"Huế","Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ","147.300","149.330","2025-11-19T01:59:02.509621400","OK"
"Huế","Vàng nhẫn SJC 99,99% 1 chỉ, 2 chỉ, 5 chỉ","145.300","147.800","2025-11-19T01:59:02.509621400","OK"
"Huế","Vàng nhẫn SJC 99,99% 0.5 chỉ, 0.3 chỉ","145.300","147.900","2025-11-19T01:59:02.509621400","OK"
"Huế","Nữ trang 99,99%","143.800","146.800","2025-11-19T01:59:02.509621400","OK"
"Huế","Nữ trang 99%","140.847","145.347","2025-11-19T01:59:02.509621400","OK"
"Huế","Nữ trang 75%","102.761","110.261","2025-11-19T01:59:02.509621400","OK"
"Huế","Nữ trang 68%","92.484","99.984","2025-11-19T01:59:02.509621400","OK"
"Huế","Nữ trang 61%","82.207","89.707","2025-11-19T01:59:02.509621400","OK"
"Huế","Nữ trang 58,3%","78.243","85.743","2025-11-19T01:59:02.509621400","OK"
"Huế","Nữ trang 41,7%","53.872","61.372","2025-11-19T01:59:02.509621400","OK"
"Huế","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:02.509621400","OK"
"Huế","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:02.509621400","OK"
"Huế","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:02.509621400","OK"
"Huế","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:02.509621400","OK"
"Huế","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:02.509621400","OK"
"Huế","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:02.509621400","OK"
"Huế","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:02.509621400","OK"
"Huế","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:02.509621400","OK"
"Huế","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:02.509621400","OK"
"Huế","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:02.509621400","OK"
"Huế","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:02.509621400","OK"
"Quảng Ngãi","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Vàng SJC 5 chỉ","147.300","149.320","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ","147.300","149.330","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Vàng nhẫn SJC 99,99% 1 chỉ, 2 chỉ, 5 chỉ","145.300","147.800","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Vàng nhẫn SJC 99,99% 0.5 chỉ, 0.3 chỉ","145.300","147.900","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Nữ trang 99,99%","143.800","146.800","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Nữ trang 99%","140.847","145.347","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Nữ trang 75%","102.761","110.261","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Nữ trang 68%","92.484","99.984","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Nữ trang 61%","82.207","89.707","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Nữ trang 58,3%","78.243","85.743","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Nữ trang 41,7%","53.872","61.372","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:04.130144800","OK"
"Quảng Ngãi","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:04.130144800","OK"
"Nha Trang","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Vàng SJC 5 chỉ","147.300","149.320","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ","147.300","149.330","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Vàng nhẫn SJC 99,99% 1 chỉ, 2 chỉ, 5 chỉ","145.300","147.800","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Vàng nhẫn SJC 99,99% 0.5 chỉ, 0.3 chỉ","145.300","147.900","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Nữ trang 99,99%","143.800","146.800","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Nữ trang 99%","140.847","145.347","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Nữ trang 75%","102.761","110.261","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Nữ trang 68%","92.484","99.984","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Nữ trang 61%","82.207","89.707","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Nữ trang 58,3%","78.243","85.743","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Nữ trang 41,7%","53.872","61.372","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:06.132226500","OK"
"Nha Trang","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:06.132226500","OK"
"Biên Hòa","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:08.381325900","OK"
"Biên Hòa","Vàng SJC 5 chỉ","147.300","149.320","2025-11-19T01:59:08.381325900","OK"
"Biên Hòa","Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ","147.300","149.330","2025-11-19T01:59:08.381325900","OK"
"Biên Hòa","Vàng nhẫn SJC 99,99% 1 chỉ, 2 chỉ, 5 chỉ","145.300","147.800","2025-11-19T01:59:08.381325900","OK"
"Biên Hòa","Vàng nhẫn SJC 99,99% 0.5 chỉ, 0.3 chỉ","145.300","147.900","2025-11-19T01:59:08.381325900","OK"
"Biên Hòa","Nữ trang 99,99%","143.800","146.800","2025-11-19T01:59:08.381325900","OK"
"Biên Hòa","Nữ trang 99%","140.847","145.347","2025-11-19T01:59:08.381325900","OK"
"Biên Hòa","Nữ trang 75%","102.761","110.261","2025-11-19T01:59:08.381325900","OK"
"Biên Hòa","Nữ trang 68%","92.484","99.984","2025-11-19T01:59:08.381325900","OK"
"Biên Hòa","Nữ trang 61%","82.207","89.707","2025-11-19T01:59:08.381325900","OK"
"Biên Hòa","Nữ trang 58,3%","78.243","85.743","2025-11-19T01:59:08.381325900","OK"
"Biên Hòa","Nữ trang 41,7%","53.872","61.372","2025-11-19T01:59:08.381325900","OK"
"Biên Hòa","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:08.381325900","OK"
"Biên Hòa","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:08.381325900","OK"
"Biên Hòa","Vàng SJC 1L, 10L, 1KG","147.300","149.300","2025-11-19T01:59:08.381325900","OK"
