Source_id,Source_url,Brand,Location,Gold_type,Buy_price,Sell_price,Unit,crawl_time
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","PNJ","146.100","149.100","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","SJC","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","PNJ","146.100","149.100","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","SJC","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","PNJ","146.100","149.100","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","SJC","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","Nhẫn Trơn PNJ 999.9","146.100","149.100","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","Vàng Kim Bảo 999.9","146.100","149.100","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","Vàng Phúc Lộc Tài 999.9","146.100","149.100","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","Vàng nữ trang 999.9","142.400","148.600","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","Vàng nữ trang 999","142.250","148.450","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","Vàng nữ trang 9920","141.210","147.410","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","Vàng nữ trang 99","140.910","147.110","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","Vàng 916 (22K)","129.920","136.120","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","Vàng 750 (18K)","102.150","111.450","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","Vàng 680 (16.3K)","91.750","101.050","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","Vàng 650 (15.6K)","87.290","96.590","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","Vàng 610 (14.6K)","81.350","90.650","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","Vàng 585 (14K)","77.630","86.930","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","Vàng 416 (10K)","52.520","61.820","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","Vàng 375 (9K)","46.430","55.730","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"2","https://giavang.org/trong-nuoc/pnj/","PNJ","TP. Hồ Chí Minh","Vàng 333 (8K)","40.180","49.480","x1000đ/lượng","2025-11-21T21:03:15.977786800"
"3","https://giavang.org/trong-nuoc/doji/","DOJI","TP. Hồ Chí Minh","SJC Lẻ","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:18.040730"
"3","https://giavang.org/trong-nuoc/doji/","DOJI","TP. Hồ Chí Minh","AVPL","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:18.040730"
"3","https://giavang.org/trong-nuoc/doji/","DOJI","TP. Hồ Chí Minh","Nhẫn tròn 999 Hưng Thịnh Vượng","146.200","149.200","x1000đ/lượng","2025-11-21T21:03:18.040730"
"3","https://giavang.org/trong-nuoc/doji/","DOJI","TP. Hồ Chí Minh","Nữ trang 99.99","145.200","148.700","x1000đ/lượng","2025-11-21T21:03:18.040730"
"3","https://giavang.org/trong-nuoc/doji/","DOJI","TP. Hồ Chí Minh","Nữ trang 99.9","145.000","148.500","x1000đ/lượng","2025-11-21T21:03:18.040730"
"3","https://giavang.org/trong-nuoc/doji/","DOJI","TP. Hồ Chí Minh","Nữ trang 99","144.300","148.250","x1000đ/lượng","2025-11-21T21:03:18.040730"
"3","https://giavang.org/trong-nuoc/doji/","DOJI","TP. Hồ Chí Minh","SJC Lẻ","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:18.040730"
"3","https://giavang.org/trong-nuoc/doji/","DOJI","TP. Hồ Chí Minh","AVPL","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:18.040730"
"3","https://giavang.org/trong-nuoc/doji/","DOJI","TP. Hồ Chí Minh","Nhẫn tròn 999 Hưng Thịnh Vượng","146.200","149.200","x1000đ/lượng","2025-11-21T21:03:18.040730"
"3","https://giavang.org/trong-nuoc/doji/","DOJI","TP. Hồ Chí Minh","Nữ trang 99.99","145.200","148.700","x1000đ/lượng","2025-11-21T21:03:18.040730"
"3","https://giavang.org/trong-nuoc/doji/","DOJI","TP. Hồ Chí Minh","Nữ trang 99.9","145.000","148.500","x1000đ/lượng","2025-11-21T21:03:18.040730"
"3","https://giavang.org/trong-nuoc/doji/","DOJI","TP. Hồ Chí Minh","Nữ trang 99","144.300","148.250","x1000đ/lượng","2025-11-21T21:03:18.040730"
"3","https://giavang.org/trong-nuoc/doji/","DOJI","TP. Hồ Chí Minh","SJC Lẻ","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:18.040730"
"3","https://giavang.org/trong-nuoc/doji/","DOJI","TP. Hồ Chí Minh","AVPL","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:18.040730"
"3","https://giavang.org/trong-nuoc/doji/","DOJI","TP. Hồ Chí Minh","Nhẫn tròn 999 Hưng Thịnh Vượng","146.200","149.200","x1000đ/lượng","2025-11-21T21:03:18.040730"
"3","https://giavang.org/trong-nuoc/doji/","DOJI","TP. Hồ Chí Minh","Nữ trang 99.99","145.200","148.700","x1000đ/lượng","2025-11-21T21:03:18.040730"
"3","https://giavang.org/trong-nuoc/doji/","DOJI","TP. Hồ Chí Minh","Nữ trang 99.9","145.000","148.500","x1000đ/lượng","2025-11-21T21:03:18.040730"
"3","https://giavang.org/trong-nuoc/doji/","DOJI","TP. Hồ Chí Minh","Nữ trang 99","144.300","148.250","x1000đ/lượng","2025-11-21T21:03:18.040730"
"4","https://giavang.org/trong-nuoc/mi-hong/","Mi Hồng","TP. Hồ Chí Minh","Vàng miếng SJC","148.500","149.800","x1000đ/lượng","2025-11-21T21:03:20.558001600"
"4","https://giavang.org/trong-nuoc/mi-hong/","Mi Hồng","TP. Hồ Chí Minh","Vàng 99,9%","148.500","149.800","x1000đ/lượng","2025-11-21T21:03:20.558001600"
"4","https://giavang.org/trong-nuoc/mi-hong/","Mi Hồng","TP. Hồ Chí Minh","Vàng 9T85 (98,5%)","137.200","141.200","x1000đ/lượng","2025-11-21T21:03:20.558001600"
"4","https://giavang.org/trong-nuoc/mi-hong/","Mi Hồng","TP. Hồ Chí Minh","Vàng 9T8 (98,0%)","136.500","140.500","x1000đ/lượng","2025-11-21T21:03:20.558001600"
"4","https://giavang.org/trong-nuoc/mi-hong/","Mi Hồng","TP. Hồ Chí Minh","Vàng 95 (95,0%)","132.300","-","x1000đ/lượng","2025-11-21T21:03:20.558001600"
"4","https://giavang.org/trong-nuoc/mi-hong/","Mi Hồng","TP. Hồ Chí Minh","Vàng V75 (75,0%)","99.500","104.500","x1000đ/lượng","2025-11-21T21:03:20.558001600"
"4","https://giavang.org/trong-nuoc/mi-hong/","Mi Hồng","TP. Hồ Chí Minh","Vàng V68 (68,0%)","88.000","93.000","x1000đ/lượng","2025-11-21T21:03:20.558001600"
"4","https://giavang.org/trong-nuoc/mi-hong/","Mi Hồng","TP. Hồ Chí Minh","Vàng 6T1 (61,0%)","85.000","90.000","x1000đ/lượng","2025-11-21T21:03:20.558001600"
"4","https://giavang.org/trong-nuoc/mi-hong/","Mi Hồng","TP. Hồ Chí Minh","Vàng 14K (58,0%)","82.000","87.000","x1000đ/lượng","2025-11-21T21:03:20.558001600"
"4","https://giavang.org/trong-nuoc/mi-hong/","Mi Hồng","TP. Hồ Chí Minh","Vàng 10K (41,0%)","63.000","68.000","x1000đ/lượng","2025-11-21T21:03:20.558001600"
"5","https://giavang.org/trong-nuoc/ngoc-tham/","Ngọc Thẩm","TP. Hồ Chí Minh","Vàng miếng SJC","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:23.043848100"
"5","https://giavang.org/trong-nuoc/ngoc-tham/","Ngọc Thẩm","TP. Hồ Chí Minh","Nhẫn 999.9","141.500","144.500","x1000đ/lượng","2025-11-21T21:03:23.043848100"
"5","https://giavang.org/trong-nuoc/ngoc-tham/","Ngọc Thẩm","TP. Hồ Chí Minh","Vàng 24K (990)","138.000","142.500","x1000đ/lượng","2025-11-21T21:03:23.043848100"
"5","https://giavang.org/trong-nuoc/ngoc-tham/","Ngọc Thẩm","TP. Hồ Chí Minh","Vàng 18K (750)","99.080","106.880","x1000đ/lượng","2025-11-21T21:03:23.043848100"
"5","https://giavang.org/trong-nuoc/ngoc-tham/","Ngọc Thẩm","TP. Hồ Chí Minh","Vàng trắng Au750","99.080","106.880","x1000đ/lượng","2025-11-21T21:03:23.043848100"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Vàng SJC 5 chỉ","147.800","149.820","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ","147.800","149.830","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Vàng nhẫn SJC 99,99% 1 chỉ, 2 chỉ, 5 chỉ","145.400","147.900","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Vàng nhẫn SJC 99,99% 0.5 chỉ, 0.3 chỉ","145.400","148.000","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Nữ trang 99,99%","143.900","146.900","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Nữ trang 99%","140.946","145.446","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Nữ trang 75%","102.836","110.336","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Nữ trang 68%","92.552","100.052","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Nữ trang 61%","82.268","89.768","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Nữ trang 58,3%","78.301","85.801","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Nữ trang 41,7%","53.913","61.413","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"6","https://giavang.org/trong-nuoc/sjc/","SJC","Miền Bắc","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:25.165844900"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Vàng SJC 5 chỉ","147.800","149.820","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ","147.800","149.830","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Vàng nhẫn SJC 99,99% 1 chỉ, 2 chỉ, 5 chỉ","145.400","147.900","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Vàng nhẫn SJC 99,99% 0.5 chỉ, 0.3 chỉ","145.400","148.000","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Nữ trang 99,99%","143.900","146.900","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Nữ trang 99%","140.946","145.446","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Nữ trang 75%","102.836","110.336","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Nữ trang 68%","92.552","100.052","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Nữ trang 61%","82.268","89.768","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Nữ trang 58,3%","78.301","85.801","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Nữ trang 41,7%","53.913","61.413","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"7","https://giavang.org/trong-nuoc/sjc/","SJC","Hạ Long","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:27.445880500"
"8","https://giavang.org/trong-nuoc/sjc/","SJC","Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:29.365902700"
"8","https://giavang.org/trong-nuoc/sjc/","SJC","Hải Phòng","Vàng SJC 5 chỉ","147.800","149.820","x1000đ/lượng","2025-11-21T21:03:29.365902700"
"8","https://giavang.org/trong-nuoc/sjc/","SJC","Hải Phòng","Vàng SJC 0.5 chỉ, 1 chỉ, 2 chỉ","147.800","149.830","x1000đ/lượng","2025-11-21T21:03:29.365902700"
"8","https://giavang.org/trong-nuoc/sjc/","SJC","Hải Phòng","Vàng nhẫn SJC 99,99% 1 chỉ, 2 chỉ, 5 chỉ","145.400","147.900","x1000đ/lượng","2025-11-21T21:03:29.365902700"
"8","https://giavang.org/trong-nuoc/sjc/","SJC","Hải Phòng","Vàng nhẫn SJC 99,99% 0.5 chỉ, 0.3 chỉ","145.400","148.000","x1000đ/lượng","2025-11-21T21:03:29.365902700"
"8","https://giavang.org/trong-nuoc/sjc/","SJC","Hải Phòng","Nữ trang 99,99%","143.900","146.900","x1000đ/lượng","2025-11-21T21:03:29.365902700"
"8","https://giavang.org/trong-nuoc/sjc/","SJC","Hải Phòng","Nữ trang 99%","140.946","145.446","x1000đ/lượng","2025-11-21T21:03:29.365902700"
"8","https://giavang.org/trong-nuoc/sjc/","SJC","Hải Phòng","Nữ trang 75%","102.836","110.336","x1000đ/lượng","2025-11-21T21:03:29.365902700"
"8","https://giavang.org/trong-nuoc/sjc/","SJC","Hải Phòng","Nữ trang 68%","92.552","100.052","x1000đ/lượng","2025-11-21T21:03:29.365902700"
"8","https://giavang.org/trong-nuoc/sjc/","SJC","Hải Phòng","Nữ trang 61%","82.268","89.768","x1000đ/lượng","2025-11-21T21:03:29.365902700"
"8","https://giavang.org/trong-nuoc/sjc/","SJC","Hải Phòng","Nữ trang 58,3%","78.301","85.801","x1000đ/lượng","2025-11-21T21:03:29.365902700"
"8","https://giavang.org/trong-nuoc/sjc/","SJC","Hải Phòng","Nữ trang 41,7%","53.913","61.413","x1000đ/lượng","2025-11-21T21:03:29.365902700"
"8","https://giavang.org/trong-nuoc/sjc/","SJC","Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:29.365902700"
"8","https://giavang.org/trong-nuoc/sjc/","SJC","Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:29.365902700"
"8","https://giavang.org/trong-nuoc/sjc/","SJC","Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:29.365902700"
"8","https://giavang.org/trong-nuoc/sjc/","SJC","Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:29.365902700"
"8","https://giavang.org/trong-nuoc/sjc/","SJC","Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:29.365902700"
"8","https://giavang.org/trong-nuoc/sjc/","SJC","Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:29.365902700"
"8","https://giavang.org/trong-nuoc/sjc/","SJC","Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:29.365902700"
"8","https://giavang.org/trong-nuoc/sjc/","SJC","Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:29.365902700"
"8","https://giavang.org/trong-nuoc/sjc/","SJC","Hải Phòng","Vàng SJC 1L, 10L, 1KG","147.800","149.800","x1000đ/lượng","2025-11-21T21:03:29.365902700"
